year,fleet,Nsamp,length,freq
2015,4,64.268229,190,0.062812645
2015,4,64.268229,200,0.043392737
2015,4,64.268229,210,0.027766932
2015,4,64.268229,220,0.018867369
2015,4,64.268229,230,0.012170595
2015,4,64.268229,240,0.007521899
2015,4,64.268229,250,0.0041256253
2015,4,64.268229,260,0.0024606408
2015,4,64.268229,270,0.0015839454
2015,4,64.268229,280,0.00075145318
2015,4,64.268229,290,0.0005525391
2015,4,64.268229,300,0.00043466409
2015,4,64.268229,340,6.6304692e-05
2015,4,64.268229,360,8.8406256e-05
2016,4,78.337382,50,0.00076162796
2016,4,78.337382,60,0.0027401098
2016,4,78.337382,70,0.0085004684
2016,4,78.337382,80,0.019123865
2016,4,78.337382,90,0.030828424
2016,4,78.337382,100,0.039407681
2016,4,78.337382,110,0.047155276
2016,4,78.337382,120,0.059525164
2016,4,78.337382,130,0.072105157
2016,4,78.337382,140,0.095352319
2016,4,78.337382,150,0.11260275
2016,4,78.337382,160,0.12189549
2016,4,78.337382,170,0.11620954
2016,4,78.337382,180,0.091863712
2016,4,78.337382,190,0.06355654
2016,4,78.337382,200,0.043176426
2016,4,78.337382,210,0.027650597
2016,4,78.337382,220,0.018909384
2016,4,78.337382,230,0.011625769
2016,4,78.337382,240,0.0073755351
2016,4,78.337382,250,0.0039438321
2016,4,78.337382,260,0.0024030675
2016,4,78.337382,270,0.0013613005
2016,4,78.337382,280,0.00086668009
2016,4,78.337382,290,0.00053839218
2016,4,78.337382,300,0.00037643681
2016,4,78.337382,340,7.8789099e-05
2016,4,78.337382,360,6.5657583e-05
2017,4,93.122906,50,0.00075088194
2017,4,93.122906,60,0.0027687065
2017,4,93.122906,70,0.0084535655
2017,4,93.122906,80,0.019432825
2017,4,93.122906,90,0.031310412
2017,4,93.122906,100,0.039619262
2017,4,93.122906,110,0.047087124
2017,4,93.122906,120,0.058721699
2017,4,93.122906,130,0.073335226
2017,4,93.122906,140,0.095449382
2017,4,93.122906,150,0.11050525
2017,4,93.122906,160,0.12179851
2017,4,93.122906,170,0.11523444
2017,4,93.122906,180,0.092342096
2017,4,93.122906,190,0.064439323
2017,4,93.122906,200,0.042923142
2017,4,93.122906,210,0.02737033
2017,4,93.122906,220,0.018900381
2017,4,93.122906,230,0.011956771
2017,4,93.122906,240,0.0075934643
2017,4,93.122906,250,0.0041394074
2017,4,93.122906,260,0.002498389
2017,4,93.122906,270,0.001354318
2017,4,93.122906,280,0.00086283162
2017,4,93.122906,290,0.00057886172
2017,4,93.122906,300,0.00037680621
2017,4,93.122906,340,0.00015017639
2017,4,93.122906,360,4.6418157e-05
2018,4,87.756974,50,0.0009194042
2018,4,87.756974,60,0.0027677566
2018,4,87.756974,70,0.008691392
2018,4,87.756974,80,0.01924068
2018,4,87.756974,90,0.031361545
2018,4,87.756974,100,0.039454847
2018,4,87.756974,110,0.047481342
2018,4,87.756974,120,0.058644626
2018,4,87.756974,130,0.072171639
2018,4,87.756974,140,0.09450139
2018,4,87.756974,150,0.11136244
2018,4,87.756974,160,0.12219804
2018,4,87.756974,170,0.11550771
2018,4,87.756974,180,0.092258553
2018,4,87.756974,190,0.063652039
2018,4,87.756974,200,0.043800543
2018,4,87.756974,210,0.027808
2018,4,87.756974,220,0.01911979
2018,4,87.756974,230,0.011898172
2018,4,87.756974,240,0.0072693377
2018,4,87.756974,250,0.004094371
2018,4,87.756974,260,0.0025673328
2018,4,87.756974,270,0.0012502625
2018,4,87.756974,280,0.00088440958
2018,4,87.756974,290,0.00057900195
2018,4,87.756974,300,0.00039766618
2018,4,87.756974,340,7.9533235e-05
2018,4,87.756974,360,3.8175953e-05
2019,4,91.13937,50,0.00091939308
2019,4,91.13937,60,0.0027174466
2019,4,91.13937,70,0.0083327272
2019,4,91.13937,80,0.019260703
2019,4,91.13937,90,0.030712384
2019,4,91.13937,100,0.039231318
2019,4,91.13937,110,0.047232365
2019,4,91.13937,120,0.059766369
2019,4,91.13937,130,0.074072242
2019,4,91.13937,140,0.094330894
2019,4,91.13937,150,0.10994603
2019,4,91.13937,160,0.1226837
2019,4,91.13937,170,0.11658253
2019,4,91.13937,180,0.092753961
2019,4,91.13937,190,0.062699117
2019,4,91.13937,200,0.043150376
2019,4,91.13937,210,0.027552698
2019,4,91.13937,220,0.018690447
2019,4,91.13937,230,0.011861916
2019,4,91.13937,240,0.0074220625
2019,4,91.13937,250,0.0040674416
2019,4,91.13937,260,0.0025428783
2019,4,91.13937,270,0.0014198222
2019,4,91.13937,280,0.0010095867
2019,4,91.13937,290,0.00050333862
2019,4,91.13937,300,0.00040441658
2019,4,91.13937,340,7.2736795e-05
2019,4,91.13937,360,6.1098907e-05
2020,4,87.775403,50,0.00094317378
2020,4,87.775403,60,0.0028515287
2020,4,87.775403,70,0.0084476932
2020,4,87.775403,80,0.019152716
2020,4,87.775403,90,0.031401399
2020,4,87.775403,100,0.039210878
2020,4,87.775403,110,0.047023501
2020,4,87.775403,120,0.059077262
2020,4,87.775403,130,0.073470094
2020,4,87.775403,140,0.094506013
2020,4,87.775403,150,0.11144227
2020,4,87.775403,160,0.12253085
2020,4,87.775403,170,0.11563311
2020,4,87.775403,180,0.091943724
2020,4,87.775403,190,0.063915743
2020,4,87.775403,200,0.043615499
2020,4,87.775403,210,0.027418062
2020,4,87.775403,220,0.018929498
2020,4,87.775403,230,0.011415547
2020,4,87.775403,240,0.0071775525
2020,4,87.775403,250,0.0040430716
2020,4,87.775403,260,0.0024019492
2020,4,87.775403,270,0.0014367681
2020,4,87.775403,280,0.00084256858
2020,4,87.775403,290,0.00057533601
2020,4,87.775403,300,0.00046215515
2020,4,87.775403,340,8.1741728e-05
2020,4,87.775403,360,5.0302602e-05
2021,4,86.312319,50,0.00086633703
2021,4,86.312319,60,0.0027979477
2021,4,86.312319,70,0.0085350241
2021,4,86.312319,80,0.019531087
2021,4,86.312319,90,0.030690791
2021,4,86.312319,100,0.039113513
2021,4,86.312319,110,0.046740487
2021,4,86.312319,120,0.059340878
2021,4,86.312319,130,0.074681461
2021,4,86.312319,140,0.094408276
2021,4,86.312319,150,0.11242167
2021,4,86.312319,160,0.12115884
2021,4,86.312319,170,0.11584851
2021,4,86.312319,180,0.091825308
2021,4,86.312319,190,0.063066127
2021,4,86.312319,200,0.043291182
2021,4,86.312319,210,0.027507805
2021,4,86.312319,220,0.018995242
2021,4,86.312319,230,0.012003581
2021,4,86.312319,240,0.0074633331
2021,4,86.312319,250,0.0040653667
2021,4,86.312319,260,0.0024032831
2021,4,86.312319,270,0.0013668873
2021,4,86.312319,280,0.00084387644
2021,4,86.312319,290,0.00048129835
2021,4,86.312319,300,0.0004267512
2021,4,86.312319,340,7.7007736e-05
2021,4,86.312319,360,4.8129835e-05
2022,4,96.186444,50,0.0008922272
2022,4,96.186444,60,0.0027397194
2022,4,96.186444,70,0.0085973849
2022,4,96.186444,80,0.018685856
2022,4,96.186444,90,0.030871546
2022,4,96.186444,100,0.039311336
2022,4,96.186444,110,0.047064985
2022,4,96.186444,120,0.058967005
2022,4,96.186444,130,0.074355499
2022,4,96.186444,140,0.094910668
2022,4,96.186444,150,0.11208362
2022,4,96.186444,160,0.12258911
2022,4,96.186444,170,0.11415902
2022,4,96.186444,180,0.092549176
2022,4,96.186444,190,0.063833037
2022,4,96.186444,200,0.043576085
2022,4,96.186444,210,0.02746993
2022,4,96.186444,220,0.018450677
2022,4,96.186444,230,0.011921416
2022,4,96.186444,240,0.0073196574
2022,4,96.186444,250,0.0040732111
2022,4,96.186444,260,0.0023614926
2022,4,96.186444,270,0.0013359163
2022,4,96.186444,280,0.00084131206
2022,4,96.186444,290,0.00053824576
2022,4,96.186444,300,0.00035640597
2022,4,96.186444,340,9.2132156e-05
2022,4,96.186444,360,5.3339669e-05
2023,4,99.554055,50,0.00086415486
2023,4,99.554055,60,0.0027076852
2023,4,99.554055,70,0.0082916192
2023,4,99.554055,80,0.019109558
2023,4,99.554055,90,0.031344284
2023,4,99.554055,100,0.0392497
2023,4,99.554055,110,0.047551988
2023,4,99.554055,120,0.059628819
2023,4,99.554055,130,0.073209919
2023,4,99.554055,140,0.095204261
2023,4,99.554055,150,0.1116168
2023,4,99.554055,160,0.12182663
2023,4,99.554055,170,0.1147747
2023,4,99.554055,180,0.092031425
2023,4,99.554055,190,0.063832239
2023,4,99.554055,200,0.042676448
2023,4,99.554055,210,0.027610281
2023,4,99.554055,220,0.019348534
2023,4,99.554055,230,0.011953075
2023,4,99.554055,240,0.0074957432
2023,4,99.554055,250,0.0040817981
2023,4,99.554055,260,0.0022446689
2023,4,99.554055,270,0.0013997175
2023,4,99.554055,280,0.00089402688
2023,4,99.554055,290,0.00056330094
2023,4,99.554055,300,0.00034779566
2023,4,99.554055,340,0.00010241835
2023,4,99.554055,360,3.8406883e-05
